partida_id,temporada,serie,rodada,clube,clube_slug,cartao,atleta,atleta_slug,num_camisa,minuto_nominal,acrescimo,minuto_continuo,periodo,motivo_completo,categoria_infracao,tipo_cartao_detalhe
220,2026,B,22,Juventude,juventude,Amarelo,Marcos Paulo Lima Batista Silva,marcos_paulo_lima_batista_silva,47,23,0,68,2T,A1.13.  Dar uma entrada contra um adversário de maneira temerária na disputa da bola - Entrada temerária no adversário na disputa de bola.,falta_temeraria,
220,2026,B,22,Fortaleza SAF,fortaleza_saf,Amarelo,Pierre Wagner Oliveira dos Santos,pierre_wagner_oliveira_dos_santos,5,31,0,76,2T,A1.13.  Dar uma entrada contra um adversário de maneira temerária na disputa da bola - Entrada temerária no adversário na disputa de bola.,falta_temeraria,
221,2026,B,23,Criciúma,criciuma,Amarelo,Bruno Fabiano Alves,bruno_fabiano_alves,34,24,0,24,1T,A1.3.  Cometer uma falta tática para impedir um ataque promissor - Advertido por impedir ataque promissor.,outro,
221,2026,B,23,Criciúma,criciuma,Amarelo,Jhonata Robert Alves da Silva,jhonata_robert_alves_da_silva,10,33,0,33,1T,A1.24.  Outro motivo - Conduta antidesportiva.,conduta_antidesportiva,
221,2026,B,23,Criciúma,criciuma,Amarelo,Wagner da Silva Souza,wagner_da_silva_souza,13,45,0,45,1T,A1.24.  Outro motivo - Tentar simular uma falta.,outro,
222,2026,B,23,América,america,Amarelo,Paulo Victor Ferreira de Jesus,paulo_victor_ferreira_de_jesus,20,17,0,17,1T,A1.13.  Dar uma entrada contra um adversário de maneira temerária na disputa da bola - Por dar uma entrada contra um adversário de maneira temerária na disputa de bola.,falta_temeraria,
222,2026,B,23,América,america,Amarelo,Manoel Messias Silva Carvalho,manoel_messias_silva_carvalho,26,32,0,32,1T,A1.14.  Atuar de maneira a mostrar desrespeito ao jogo - Por conduta antidesportiva ao atuar de maneira a mostrar desrespeito ao jogo segurando um adversário de forma acintosa.,conduta_antidesportiva,
222,2026,B,23,Gremio Novorizontino - Saf,gremio_novorizontino_saf,Amarelo,Patrick Marcos de Sousa Freitas,patrick_marcos_de_sousa_freitas,4,25,0,70,2T,A1.3.  Cometer uma falta tática para impedir um ataque promissor - Por cometer uma falta tática calçando deliberadamente um adversário impedindo um ataque promissor.,outro,
222,2026,B,23,Gremio Novorizontino - Saf,gremio_novorizontino_saf,Amarelo,Nicolas Mores da Cruz,nicolas_mores_da_cruz,30,40,0,85,2T,A1.14.  Atuar de maneira a mostrar desrespeito ao jogo - Por conduta antidesportiva ao empurrar um adversário no momento em que a partida estava paralisada.,conduta_antidesportiva,
223,2026,B,23,Athletic SAF,athletic_saf,Amarelo,WILINTON APONZA CARABALI,wilinton_aponza_carabali,20,19,0,64,2T,A1.11.  Golpear um adversário de maneira temerária na disputa da bola - Golpear adversário de forma temerária na disputa de bola,falta_temeraria,
223,2026,B,23,CRB,crb,Amarelo,Thiago Fernandes Rodrigues,thiago_fernandes_rodrigues,17,23,0,68,2T,A1.13.  Dar uma entrada contra um adversário de maneira temerária na disputa da bola - Dar uma entrada em seu adversário de forma temerária na disputa de bola,falta_temeraria,
223,2026,B,23,Athletic SAF,athletic_saf,Amarelo,Maswel Ananias Silva,maswel_ananias_silva,11,44,0,89,2T,A1.11.  Golpear um adversário de maneira temerária na disputa da bola - Golpear adversário de forma temerária na disputa de bola,falta_temeraria,
224,2026,B,23,Londrina SAF,londrina_saf,Amarelo,Gilberto Oliveira Souza Junior,gilberto_oliveira_souza_junior,9,38,0,83,2T,A3.  Retardar o reinício do jogo  - Por retardar o reinicio de jogo durante a execução de um tiro de meta.,cera_retardar,
224,2026,B,23,Atlético Goianiense Saf,atletico_goianiense_saf,Amarelo,Matheus Leonardo Sales Cardoso,matheus_leonardo_sales_cardoso,21,90,2,92,2T,A1.14.  Atuar de maneira a mostrar desrespeito ao jogo - Por atuar de maneira a mostrar desrespeito ao jogo segurando seu adversario pela camisa.,conduta_antidesportiva,
225,2026,B,23,Fortaleza SAF,fortaleza_saf,Amarelo,Pierre Wagner Oliveira dos Santos,pierre_wagner_oliveira_dos_santos,5,22,0,67,2T,A1.2.  Dar ou tentar dar uma rasteira ou um calço em um adversário de maneira temerária na disputa da bola  - Por calçar o seu adversário de maneira temerária na disputa de bola.,falta_temeraria,
226,2026,B,23,Juventude,juventude,Amarelo,Aderlan de Lima Silva,aderlan_de_lima_silva,13,13,0,13,1T,A1.3.  Cometer uma falta tática para impedir um ataque promissor - Por derrubar seu adversário de forma imprudente impedindo um ataque promissor,outro,
226,2026,B,23,Goiás,goias,Amarelo,Luís Fellipe Campos Doria,luis_fellipe_campos_doria,25,45,1,46,1T,A2.1.  Reclamar / protestar (verbalmente ou por gestos\ reclamar de forma acintosa das decisões da equipe de arbitragem do banco de suplentes.,reclamacao,
227,2026,B,23,Avaí,avai,Amarelo,Paulo Vitor Monteiro,paulo_vitor_monteiro,25,1,0,46,2T,A1.3.  Cometer uma falta tática para impedir um ataque promissor - Por calçar seu adversário impedindo um ataque promissor.,outro,
227,2026,B,23,Sport Recife,sport_recife,Amarelo,Claudio Coelho Salvatico,claudio_coelho_salvatico,27,90,2,92,2T,"A1.14.  Atuar de maneira a mostrar desrespeito ao jogo - Por tentar enganar o árbitro da partida, simulando um penalti  .",outro,
228,2026,B,23,Ceará,ceara,Amarelo,Daniel dos Santos Cerqueira,daniel_dos_santos_cerqueira,AT,33,0,33,1T,"A2.  Desaprovar com palavras ou gestos as decisões da arbitragem  - Por desaprovar com palavras e gestos batendo palmas, as decisões da arbitragem.",reclamacao,
228,2026,B,23,Náutico,nautico,Amarelo,Kaua Almeida da Costa,kaua_almeida_da_costa,19,45,0,45,1T,A1.13.  Dar uma entrada contra um adversário de maneira temerária na disputa da bola - Dar uma entrada de maneira temerária contra um adversário na disputa da bola.,falta_temeraria,
228,2026,B,23,Náutico,nautico,Amarelo,Reginaldo Lopes de Jesus,reginaldo_lopes_de_jesus,93,22,0,67,2T,A1.3.  Cometer uma falta tática para impedir um ataque promissor - Por segurar um adversário impedindo um ataque promissor.,outro,
228,2026,B,23,Náutico,nautico,Amarelo,Caio de Oliveira Mendonça Soares,caio_de_oliveira_mendonca_soares,88,33,0,78,2T,A1.13.  Dar uma entrada contra um adversário de maneira temerária na disputa da bola - Dar uma entrada de maneira temerária contra um adversário na disputa da bola.,falta_temeraria,
228,2026,B,23,Ceará,ceara,Amarelo,Matheus de Araujo Andrade,matheus_de_araujo_andrade,8,34,0,79,2T,A1.3.  Cometer uma falta tática para impedir um ataque promissor - Por calçar seu adversário impedindo um ataque promissor.,outro,
228,2026,B,23,Ceará,ceara,Amarelo,Daniel Pollo Barioni,daniel_pollo_barioni,TC,38,0,83,2T,A2.1.  Reclamar / protestar (verbalmente ou por gestos\ reclamar das decisões da arbitragem.,reclamacao,
228,2026,B,23,Náutico,nautico,Amarelo,Wanderson Camelo Viana,wanderson_camelo_viana,34,39,0,84,2T,A1.3.  Cometer uma falta tática para impedir um ataque promissor - Por calçar seu adversário impedindo um ataque promisor.,outro,
228,2026,B,23,Náutico,nautico,Amarelo,Jean Carlos Vicente,jean_carlos_vicente,10,41,0,86,2T,A1.3.  Cometer uma falta tática para impedir um ataque promissor - Por calçar seu adversário impedindo um ataque promissor.,outro,
228,2026,B,23,Náutico,nautico,Amarelo,Victor Andrade Santos,victor_andrade_santos,11,90,1,91,2T,A1.13.  Dar uma entrada contra um adversário de maneira temerária na disputa da bola - Dar uma entrada de maneira temerária contra um adversário na disputa da bola. AT - Assistente TécnicoTC - Técnico,falta_temeraria,
229,2026,B,23,Operário,operario,Amarelo,Gabriel Boschilia,gabriel_boschilia,10,18,0,18,1T,A1.14.  Atuar de maneira a mostrar desrespeito ao jogo - Atuou de maneira a mostrar desrespeito ao jogo segurando seu adversário.,outro,
229,2026,B,23,Cuiabá,cuiaba,Amarelo,Joao Pedro Vilardi Pinto,joao_pedro_vilardi_pinto,8,26,0,26,1T,A1.14.  Atuar de maneira a mostrar desrespeito ao jogo - Atuou de maneira a mostrar desrespeito ao jogo segurando seu adversário.,outro,
229,2026,B,23,Cuiabá,cuiaba,Amarelo,Raul Lô Gonçalves,raul_lo_goncalves,30,6,0,51,2T,A1.3.  Cometer uma falta tática para impedir um ataque promissor - cometeu uma falta tática para impedir um ataque promissor.,outro,
229,2026,B,23,Cuiabá,cuiaba,Amarelo,Kauan Cristtyan Cabral do Carmo,kauan_cristtyan_cabral_do_carmo,41,20,0,65,2T,A1.2.  Dar ou tentar dar uma rasteira ou um calço em um adversário de maneira temerária na disputa da bola  - Deu um calço em seu adversário de maneira temerária na disputa da bola.,falta_temeraria,
229,2026,B,23,Operário,operario,Amarelo,Vagner da Silva,vagner_da_silva,33,20,0,65,2T,A2.1.  Reclamar / protestar (verbalmente ou por gestos\ ostensivamente contra a decisão da arbitragem.,reclamacao,
230,2026,B,23,Ponte Preta,ponte_preta,Amarelo,Juan Rodrigues Leopoldino,juan_rodrigues_leopoldino,6,28,0,73,2T,A1.13.  Dar uma entrada contra um adversário de maneira temerária na disputa da bola - Por dar uma entrada de maneira temerária contra seu adversário na disputa da bola.,falta_temeraria,
230,2026,B,23,Ponte Preta,ponte_preta,Amarelo,Sergio Stevan Palacios Zapata,sergio_stevan_palacios_zapata,23,34,0,79,2T,A4.  Infringir persistentemente as regras do jogo  - Infrigir persistentemente as regras do jogo.,outro,
230,2026,B,23,Ponte Preta,ponte_preta,Amarelo,Miguel Morais Silva Santos,miguel_morais_silva_santos,17,90,3,93,2T,A1.13.  Dar uma entrada contra um adversário de maneira temerária na disputa da bola - Por dar uma entrada de maneira temerária contra seu adversário na disputa da bola.,falta_temeraria,
231,2026,B,24,Avaí,avai,Amarelo,Reynaldo Cesar Moraes,reynaldo_cesar_moraes,40,30,0,30,1T,A1.3.  Cometer uma falta tática para impedir um ataque promissor - Por impedir um ataque promissor.,outro,
231,2026,B,24,Ponte Preta,ponte_preta,Amarelo,Marco Buchweitz Espinoza,marco_buchweitz_espinoza,AT,4,0,49,2T,A2.  Desaprovar com palavras ou gestos as decisões da arbitragem  - Por reclamar acintosamente contra as decisões da equipe de arbitragem.,reclamacao,
231,2026,B,24,Ponte Preta,ponte_preta,Amarelo,Lucas de Souza Cunha,lucas_de_souza_cunha,3,5,0,50,2T,A1.2.  Dar ou tentar dar uma rasteira ou um calço em um adversário de maneira temerária na disputa da bola  - Por calçar seu adversário de maneira temerária.,falta_temeraria,
231,2026,B,24,Avaí,avai,Amarelo,Felipe dos Reis Pereira Vizeu do Carmo Linhares,felipe_dos_reis_pereira_vizeu_do_carmo_linhares,11,20,0,65,2T,A1.11.  Golpear um adversário de maneira temerária na disputa da bola - Por atingir com o braço o rosto de seu adversária de maneira temerária na disputa de bola.,falta_temeraria,
231,2026,B,24,Avaí,avai,Amarelo,Thayllon Roberth dos Santos Rebelo,thayllon_roberth_dos_santos_rebelo,43,22,0,67,2T,A1.13.  Dar uma entrada contra um adversário de maneira temerária na disputa da bola - Por dar uma entrada em seu adversário de maneira temerária.,falta_temeraria,
231,2026,B,24,Avaí,avai,Amarelo,Douglas da Silva Teixeira,douglas_da_silva_teixeira,36,35,0,80,2T,A1.2.  Dar ou tentar dar uma rasteira ou um calço em um adversário de maneira temerária na disputa da bola  - Por calçar seu adversário de maneira temerária. AT - Assistente Técnico,falta_temeraria,
232,2026,B,24,Náutico,nautico,Amarelo,Arnaldo Manoel de Almeida,arnaldo_manoel_de_almeida,2,40,0,40,1T,"A1.3.  Cometer uma falta tática para impedir um ataque promissor - Por cometer uma falta tática, impedindo um ataque promissor.",outro,
233,2026,B,24,Athletic SAF,athletic_saf,Amarelo,Diogo Batista de Souza,diogo_batista_de_souza,22,10,0,10,1T,A4.  Infringir persistentemente as regras do jogo  - Por sua equipe infringir persistentemente as regras do jogo (rodízio de faltas\,outro,
233,2026,B,24,Athletic SAF,athletic_saf,Amarelo,João Victor Broad Moreira Guimaraes,joao_victor_broad_moreira_guimaraes,15,17,0,17,1T,A1.13.  Dar uma entrada contra um adversário de maneira temerária na disputa da bola - Por dar uma entrada contra um adversário de maneira temerária na disputa da bola.,falta_temeraria,
233,2026,B,24,Athletic SAF,athletic_saf,Vermelho,Diogo Batista de Souza,diogo_batista_de_souza,22,45,0,45,1T,A1.13.  Dar uma entrada contra um adversário de maneira temerária na disputa da bola - Por dar uma entrada contra um adversário de maneira temerária na disputa de bola. Confederação Brasileira de Futebol Publicação da Súmula: 24/08/2026 22:41 Emissão desta via: 24/08/2026 22:41 Página 2/3,falta_temeraria,2º Cartão Amarelo
233,2026,B,24,Athletic SAF,athletic_saf,Amarelo,Jose Roberto Lucini,jose_roberto_lucini,AT,45,2,47,1T,A2.  Desaprovar com palavras ou gestos as decisões da arbitragem  - Por desaprovar com palavras e gestos as decisões da arbitragem. AT - Assistente Técnico,reclamacao,
234,2026,B,24,Operário,operario,Amarelo,Pablo Felipe Teixeira,pablo_felipe_teixeira,92,10,0,10,1T,A1.13.  Dar uma entrada contra um adversário de maneira temerária na disputa da bola - Dar uma entrada contra um adversário de maneira temerária na disputa de bola.,falta_temeraria,
234,2026,B,24,Vila Nova,vila_nova,Amarelo,Eduardo dos Santos,eduardo_dos_santos,15,22,0,22,1T,A1.14.  Atuar de maneira a mostrar desrespeito ao jogo - Atuar de maneira a mostrar desrespeito ao jogo puxando seu adversário pela camisa de maneira acintosa.,conduta_antidesportiva,
234,2026,B,24,Operário,operario,Amarelo,Emaxwell Souza de Lima,emaxwell_souza_de_lima,77,36,0,36,1T,A1.2.  Dar ou tentar dar uma rasteira ou um calço em um adversário de maneira temerária na disputa da bola  - Dar ou tentar dar uma rasteira ou um calço em um adversário de maneira temerária na disputa de bola.,falta_temeraria,
234,2026,B,24,Vila Nova,vila_nova,Amarelo,Joao Pedro Vieira,joao_pedro_vieira,5,45,1,46,1T,A1.13.  Dar uma entrada contra um adversário de maneira temerária na disputa da bola - Dar uma entrada contra um adversário de maneira temerária na disputa de bola.,falta_temeraria,
234,2026,B,24,Operário,operario,Amarelo,Onitlasi Junior de Moraes Rodrigues,onitlasi_junior_de_moraes_rodrigues,6,29,0,74,2T,A1.3.  Cometer uma falta tática para impedir um ataque promissor - Cometer uma falta tática para impedir um ataque promissor.,outro,
235,2026,B,24,Londrina SAF,londrina_saf,Amarelo,Yago Lincoln Rocha Santos,yago_lincoln_rocha_santos,3,31,0,31,1T,A1.13.  Dar uma entrada contra um adversário de maneira temerária na disputa da bola - Dar uma entrada em seu adversário de forma temerária na disputa de bola.,falta_temeraria,
235,2026,B,24,Londrina SAF,londrina_saf,Amarelo,Joao Vitor Tavares da Mota,joao_vitor_tavares_da_mota,32,45,1,46,1T,A1.14.  Atuar de maneira a mostrar desrespeito ao jogo - Segurar seu adversário de forma acintosa impedindo o mesmo de prosseguir na jogada.,outro,
235,2026,B,24,Ceará,ceara,Amarelo,Lucas Andres Mugni,lucas_andres_mugni,11,21,0,66,2T,A1.13.  Dar uma entrada contra um adversário de maneira temerária na disputa da bola - Dar uma entrada em seu adversário de forma temerária na disputa de bola. - PJ 30 Mauricio Kozlinski Londrina SAF/PR A2.  Desaprovar com palavras ou gestos as decisões da arbitragem  - Protestar de forma acintosa das marcações da equipe de arbitragem.,reclamacao,
236,2026,B,24,Botafogo,botafogo,Amarelo,Patrick de Carvalho Brey,patrick_de_carvalho_brey,6,40,0,40,1T,A1.3.  Cometer uma falta tática para impedir um ataque promissor - Por cometer uma falta tática impedindo um ataque promissor.,outro,
236,2026,B,24,Botafogo,botafogo,Amarelo,Ericson da Silva,ericson_da_silva,3,8,0,53,2T,A2.  Desaprovar com palavras ou gestos as decisões da arbitragem  - Por desaprovar com palavras as marcações da arbitragem.,reclamacao,
236,2026,B,24,Atlético Goianiense Saf,atletico_goianiense_saf,Amarelo,Leandro Vilela Sales Teixeira,leandro_vilela_sales_teixeira,5,24,0,69,2T,A1.3.  Cometer uma falta tática para impedir um ataque promissor - Por cometer uma falta tática impedindo um ataque promissor.,outro,
236,2026,B,24,Botafogo,botafogo,Amarelo,Leandro Isaac Maciel,leandro_isaac_maciel,5,37,0,82,2T,A1.13.  Dar uma entrada contra um adversário de maneira temerária na disputa da bola - Por dar uma entrada temerária em um adversário na disputa de bola.,falta_temeraria,
237,2026,B,24,Criciúma,criciuma,Amarelo,Guilherme Teixeira Lobo,guilherme_teixeira_lobo,8,15,0,15,1T,A1.13.  Dar uma entrada contra um adversário de maneira temerária na disputa da bola - Por dar uma entrada temerária contra seu adversário contra seu adversário.,falta_temeraria,
237,2026,B,24,Criciúma,criciuma,Amarelo,Rodrigo Fagundes de Freitas,rodrigo_fagundes_de_freitas,3,33,0,33,1T,"A1.11.  Golpear um adversário de maneira temerária na disputa da bola - Por golpear seu adversário de maneira temerária com uso de braço, tentando disputar a bola.",falta_temeraria,
237,2026,B,24,Fortaleza SAF,fortaleza_saf,Amarelo,Rodrigo Oliveira dos Santos,rodrigo_oliveira_dos_santos,29,4,0,49,2T,A1.2.  Dar ou tentar dar uma rasteira ou um calço em um adversário de maneira temerária na disputa da bola  - Por dar um calço de maneira temerária contra seu adversário tentando disputar a bola.,falta_temeraria,
239,2026,B,24,Cuiabá,cuiaba,Amarelo,Vitor Mendes Alves,vitor_mendes_alves,4,2,0,2,1T,A1.3.  Cometer uma falta tática para impedir um ataque promissor - Cometer uma falta tática para impedir um ataque promissor.,outro,
239,2026,B,24,Goiás,goias,Amarelo,Lucas Ribeiro dos Santos,lucas_ribeiro_dos_santos,14,17,0,17,1T,A1.4.  Segurar um adversário por motivo tático para afastá-lo da bola - Segurar um adversário por motivo tático para afasta-lo da bola.,outro,
